,GEO.id,GEO.id2,population,sex_ratio,median_age,senior_ratio,%white,%black,%asian,%hispanic,fract,%poverty,%unemployment,median_income,gini,%no_high_school,%bachelor,%same_house,mean_bldg_age,%occupancy,%ownership
64,1400000US36005011502,36005011502,4566,82.1,29.2,18.2,15.57161629434954,24.310118265440213,1.0731493648707842,46.846254927726676,0.6335709635810134,22.55803766973281,18.5,21765.0,0.41858058919977625,38.3,12.5,83.9,55.62738853503185,86.62420382165605,6.838235294117648
65,1400000US36005011700,36005011700,1603,96.4,28.5,10.1,18.527760449157828,25.015595757953836,0.9357454772301934,52.96319401122894,0.5405071355213966,16.406737367436058,16.8,25483.0,0.4497134400169813,29.599999999999994,15.3,97.3,64.20289855072464,92.914653784219,1.559792027729636
66,1400000US36005011800,36005011800,5364,148.8,31.4,19.8,71.14093959731544,1.8829231916480238,3.8404175988068605,15.454884414615957,0.4627866139941422,5.909768829231917,7.0,83077.0,0.35101614973865825,10.200000000000003,28.9,87.3,58.027522935779814,93.08868501529052,73.45597897503285
67,1400000US36005011900,36005011900,5603,91.6,29.3,18.3,10.173121542031055,21.524183473139388,0.0,51.20471176155631,0.5459554522705561,18.57933250044619,15.6,22097.0,0.3938082987263709,42.4,7.8,93.6,57.18659594985535,93.68370298939249,5.043746783324756
68,1400000US36005012101,36005012101,3057,92.1,27.3,8.0,12.103369316323192,21.45894667975139,1.0140660778541053,55.250245338567225,0.46243551134913574,27.674190382728163,10.6,27813.0,0.3780916640192268,41.4,10.3,81.3,54.83431952662722,85.70019723865879,16.225546605293438
69,1400000US36005012102,36005012102,1835,71.0,23.2,13.5,11.1716621253406,16.62125340599455,0.0,64.6866485013624,0.3248639458307657,24.141689373297005,17.7,20028.0,0.3990054223376647,39.0,9.8,93.5,67.85845588235294,97.61029411764706,1.694915254237288
70,1400000US36005012300,36005012300,4379,89.9,27.0,14.3,4.886960493263302,24.229276090431608,0.6622516556291391,47.15688513359215,0.5684207896883341,20.73532770038822,10.6,21300.0,0.5019361995857787,34.0,14.0,88.7,42.96464348850913,87.80200353565115,9.463087248322148
71,1400000US36005012500,36005012500,4272,99.0,28.7,9.8,9.24625468164794,18.820224719101123,2.01310861423221,50.16385767790263,0.549147714321284,19.68632958801498,13.5,26348.0,0.4520650827397894,37.8,12.0,93.5,37.88082191780822,93.97260273972603,14.868804664723031
72,1400000US36005012701,36005012701,1992,65.9,38.2,17.8,16.014056224899598,20.180722891566266,2.459839357429719,60.34136546184739,0.435720038789697,26.20481927710843,9.0,18641.0,0.42354735744586347,35.5,9.7,94.6,58.77804583835947,91.6767189384801,10.657894736842104
73,1400000US36005012901,36005012901,4017,82.9,26.6,22.4,10.3310928553647,30.445606173761515,1.4438635797859098,37.092357480706994,0.6947435063910916,23.052028877271596,14.1,18269.0,0.3878760465184836,40.9,9.8,91.3,38.736444749485244,92.65614275909402,3.7777777777777777
