,GEO.id,GEO.id2,total_population,sex_ratio,median_age,senior_ratio,child_ratio,%white,%black,%asian,%hispanic,fract,%poverty,%unemployment,median_income,gini,%lower_high_school,%higher_bachelor,%live_same_house,mean_age,%occupancy,%ownership
1686,1400000US36081046100,36081046100,2988,109.7,35.2,11.6,28.5,23.427041499330656,0.4016064257028112,41.70013386880857,33.366800535475235,0.6388770163205253,14.625167336010708,7.1,44757.0,0.43933504671974943,65.5,17.1,92.1,55.23076923076923,0.9171597633136095,0.2735483870967742
1687,1400000US36081046200,36081046200,8760,88.9,32.0,17.8,37.3,13.436073059360732,7.134703196347032,34.098173515981735,29.246575342465754,0.737965013239924,10.353881278538813,10.4,47524.0,0.4159595122839709,73.5,23.9,80.1,50.79409048938135,0.9672206832871653,0.28353221957040575
1688,1400000US36081046300,36081046300,3985,87.5,33.6,10.0,36.9,30.664993726474275,1.0790464240903388,32.797992471769135,40.47678795483062,0.6252524759567322,15.834378920953576,7.2,42720.0,0.4359361454679431,56.1,17.1,94.2,59.107142857142854,0.8628246753246753,0.2756349952963311
1689,1400000US36081046400,36081046400,1734,83.5,30.0,14.1,19.0,29.296424452133795,24.625144175317185,18.97347174163783,23.01038062283737,0.756901125332418,5.3056516724336795,7.9,95250.0,0.33203899435740836,92.8,55.9,74.5,62.56944444444444,0.8350694444444444,0.6361746361746362
1690,1400000US36081046500,36081046500,3680,147.5,32.0,8.8,22.7,49.04891304347826,0.21739130434782608,14.429347826086957,66.4945652173913,0.25994890122873354,12.554347826086957,4.4,42344.0,0.4317752676564808,54.1,15.2,90.3,66.5854870775348,0.9194831013916501,0.1837837837837838
1691,1400000US36081046600,36081046600,3521,73.4,36.5,26.1,39.6,19.426299346776485,19.8523146833286,31.951150241408694,12.411246804884977,0.8023231568514826,14.825333712013633,7.4,52477.0,0.37262179720934363,81.5,46.7,94.2,52.572614107883815,0.9619640387275242,0.23867721063982747
1692,1400000US36081046700,36081046700,6815,104.0,32.9,11.7,40.1,35.56859867938371,2.201027146001467,27.336757153338226,43.96184886280265,0.5976150533247137,19.280997798972855,3.5,34214.0,0.3516613505318663,59.0,18.0,88.5,59.30107526881721,0.9242831541218638,0.0838584585555017
1693,1400000US36081046800,36081046800,3171,103.9,44.4,27.3,27.2,11.857458215074109,7.694733522548091,45.72690003153579,15.042573320719017,0.7215082164614454,7.253232418795333,13.0,42089.0,0.36369000404055996,75.2,29.3,86.6,66.66319444444444,0.8776041666666666,0.35509396636993074
1694,1400000US36081046900,36081046900,8205,110.9,37.0,18.0,33.4,30.798293723339427,1.9134673979280925,29.043266301035953,39.7684338817794,0.6444009965535055,17.76965265082267,7.0,45048.0,0.4077584589798825,69.9,20.0,90.7,63.61024575977847,0.9543094496365524,0.14834965542256076
1695,1400000US36081047000,36081047000,3322,110.1,41.3,27.1,31.5,9.692956050571945,10.2950030102348,34.918723660445515,17.188440698374475,0.8005175755304338,5.689343768813967,15.8,53409.0,0.3493068895117838,69.4,16.0,96.0,67.89079229122056,0.9657387580299786,0.6618625277161863
1696,1400000US36081047100,36081047100,4218,104.7,38.2,16.5,28.0,15.718349928876243,0.26078710289236606,57.79990516832621,18.44476055002371,0.6014271739734046,12.991939307728781,4.5,46855.0,0.41893935133316074,73.2,25.0,90.8,52.62709497206704,0.9720670391061452,0.1903735632183908
1697,1400000US36081047200,36081047200,4027,71.1,51.1,49.3,21.9,20.114228954556744,21.65383660293022,36.50360069530668,13.260491681152223,0.7551429144558067,4.668487707971194,9.7,65592.0,0.3961509416460357,82.5,41.7,94.9,55.3940708604483,0.9551699204627621,0.429220287660863
1698,1400000US36081047300,36081047300,3710,79.6,43.8,30.8,15.7,20.21563342318059,2.560646900269542,59.218328840970344,18.733153638814017,0.5661642243226946,11.132075471698114,8.1,52500.0,0.41241306978394265,77.1,34.9,92.8,51.59866828087167,0.9031476997578692,0.42560321715817695
1699,1400000US36081047500,36081047500,4570,91.0,36.9,13.7,32.0,23.522975929978116,0.9190371991247264,48.35886214442014,23.172866520787746,0.654894636795005,11.028446389496718,6.9,54130.0,0.4158745817704109,81.2,33.1,87.1,47.2877358490566,0.8820754716981132,0.26871657754010697
1700,1400000US36081047600,36081047600,1459,112.4,44.3,28.4,44.1,31.39136394790953,14.736120630568884,27.416038382453735,6.374228923920494,0.7998375519864179,3.221384509938314,3.6,86750.0,0.3378337988321688,92.9,61.8,99.0,59.66735966735967,1.0,0.8627858627858628
1701,1400000US36081047800,36081047800,5500,89.4,43.8,25.2,22.3,23.581818181818182,20.618181818181817,17.545454545454543,21.072727272727274,0.80912026446281,5.709090909090909,4.5,80149.0,0.3487223858596249,81.9,35.1,90.3,62.4659938569548,0.9157525230364195,0.7527551509343555
1702,1400000US36081047900,36081047900,5357,97.8,41.8,23.2,26.8,22.960612282994212,0.8586895650550682,59.753593429158116,14.541721112563003,0.5688106632753315,10.173604629456785,5.0,46956.0,0.41641380000699935,79.4,30.2,91.0,58.32446808510638,0.8920212765957447,0.4090638044126416
1703,1400000US36081048000,36081048000,2932,102.8,39.6,20.3,27.5,10.572987721691678,16.030013642564803,35.7094133697135,16.098226466575717,0.7941111534016143,5.661664392905866,14.9,60398.0,0.38670490947717306,68.9,27.3,94.2,64.31129476584022,0.9504132231404959,0.7275362318840579
1704,1400000US36081048100,36081048100,6527,102.4,41.9,24.4,24.6,30.99433123946683,5.285736172820591,42.0254328175272,29.232419181859964,0.6340855555416541,9.866707522598437,5.8,35654.0,0.4482748426680039,71.7,27.1,92.6,63.15263605442177,0.8937074829931972,0.11179828734538534
1705,1400000US36081048200,36081048200,1556,85.2,43.1,20.3,21.2,7.326478149100257,21.72236503856041,33.933161953727506,20.37275064267352,0.7685644259554193,5.205655526992288,14.8,83333.0,0.34192611111421134,85.4,28.3,94.1,62.416666666666664,0.9238095238095239,0.6649484536082474
1706,1400000US36081048300,36081048300,4212,90.8,37.1,16.1,29.3,30.5318138651472,0.6647673314339981,32.26495726495727,36.894586894586894,0.650120816569851,12.91547958214625,5.8,43019.0,0.39270070882214503,73.8,24.8,92.6,56.34457478005865,0.9369501466275659,0.3974960876369327
